mFecChannel= 1 hubAddress= 5 pixelFedId= 0 pixelFedChannel= 1 rocCount= 3 globalRocId= 5 globalPortAddress= 6 pixelSlowHubPort= 2 pltSlowHubPort= 1 pixelSlowHubAddress= 0 
PltFEDID= 0  pltFEDchannel= 12 rocid= 2 AHOB= 40 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
mFecChannel= 1 hubAddress= 29 pixelFedId= 0 pixelFedChannel= 5 rocCount= 3 globalRocId= 5 globalPortAddress= 6 pixelSlowHubPort= 5 pltSlowHubPort= 0 pixelSlowHubAddress= 1 
FEDID= 0  FEDchannel= 5 AHOB= 15 ThisAOHG= 0 Baseline=   223.429 +/-    40.437
FEDID= 0  FEDchannel= 5 AHOB= 16 ThisAOHG= 0 Baseline=   259.475 +/-     1.873
FEDID= 0  FEDchannel= 5 AHOB= 17 ThisAOHG= 0 Baseline=   305.681 +/-     1.976
FEDID= 0  FEDchannel= 5 AHOB= 18 ThisAOHG= 0 Baseline=   355.643 +/-     2.058
FEDID= 0  FEDchannel= 5 AHOB= 19 ThisAOHG= 0 Baseline=   405.331 +/-     2.069
FEDID= 0  FEDchannel= 5 AHOB= 20 ThisAOHG= 0 Baseline=   456.499 +/-     2.013
FEDID= 0  FEDchannel= 5 AHOB= 21 ThisAOHG= 0 Baseline=   508.336 +/-     2.145
FEDID= 0  FEDchannel= 5 AHOB= 22 ThisAOHG= 0 Baseline=   563.224 +/-     2.166
FEDID= 0  FEDchannel= 5 AHOB= 23 ThisAOHG= 0 Baseline=   615.783 +/-     2.212
FEDID= 0  FEDchannel= 5 AHOB= 24 ThisAOHG= 0 Baseline=   668.649 +/-     2.244
FEDID= 0  FEDchannel= 5 AHOB= 25 ThisAOHG= 0 Baseline=   723.266 +/-     2.273
FEDID= 0  FEDchannel= 5 AHOB= 26 ThisAOHG= 0 Baseline=   779.887 +/-     2.255
FEDID= 0  FEDchannel= 5 AHOB= 27 ThisAOHG= 0 Baseline=   834.608 +/-     2.279
FEDID= 0  FEDchannel= 5 AHOB= 28 ThisAOHG= 0 Baseline=   890.646 +/-     2.312
FEDID= 0  FEDchannel= 5 AHOB= 29 ThisAOHG= 0 Baseline=   946.176 +/-     2.344
FEDID= 0  FEDchannel= 5 AHOB= 30 ThisAOHG= 0 Baseline=   998.470 +/-     0.782
mFecChannel= 1 hubAddress= 29 pixelFedId= 0 pixelFedChannel= 5 rocCount= 3 globalRocId= 5 globalPortAddress= 6 pixelSlowHubPort= 5 pltSlowHubPort= 0 pixelSlowHubAddress= 1 
id= 1 portAddress= 0 pltFedId= 0 pltFedChannel= 13 pltSlowHubAddress= 0
PltFEDID= 0  pltFEDchannel= 13 rocid= 0 AHOB= 25 ThisAOHG= 0 Baseline=   664.153 +/-     1.698
PltFEDID= 0  pltFEDchannel= 13 rocid= 0 AHOB= 26 ThisAOHG= 0 Baseline=   343.404 +/-     1.169
PltFEDID= 0  pltFEDchannel= 13 rocid= 0 AHOB= 27 ThisAOHG= 0 Baseline=   399.834 +/-     1.400
PltFEDID= 0  pltFEDchannel= 13 rocid= 0 AHOB= 28 ThisAOHG= 0 Baseline=   457.404 +/-     1.472
PltFEDID= 0  pltFEDchannel= 13 rocid= 0 AHOB= 29 ThisAOHG= 0 Baseline=   514.019 +/-     1.557
PltFEDID= 0  pltFEDchannel= 13 rocid= 0 AHOB= 30 ThisAOHG= 0 Baseline=   572.172 +/-     1.616
PltFEDID= 0  pltFEDchannel= 13 rocid= 0 AHOB= 31 ThisAOHG= 0 Baseline=   631.551 +/-     1.681
PltFEDID= 0  pltFEDchannel= 13 rocid= 0 AHOB= 32 ThisAOHG= 0 Baseline=   692.716 +/-     1.790
PltFEDID= 0  pltFEDchannel= 13 rocid= 0 AHOB= 33 ThisAOHG= 0 Baseline=   753.614 +/-     1.733
PltFEDID= 0  pltFEDchannel= 13 rocid= 0 AHOB= 34 ThisAOHG= 0 Baseline=   814.008 +/-     1.714
PltFEDID= 0  pltFEDchannel= 13 rocid= 0 AHOB= 35 ThisAOHG= 0 Baseline=   875.260 +/-     1.758
PltFEDID= 0  pltFEDchannel= 13 rocid= 0 AHOB= 36 ThisAOHG= 0 Baseline=   936.964 +/-     1.693
PltFEDID= 0  pltFEDchannel= 13 rocid= 0 AHOB= 37 ThisAOHG= 0 Baseline=   997.726 +/-     1.214
PltFEDID= 0  pltFEDchannel= 13 rocid= 0 AHOB= 38 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 13 rocid= 0 AHOB= 39 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 13 rocid= 0 AHOB= 40 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
mFecChannel= 1 hubAddress= 29 pixelFedId= 0 pixelFedChannel= 5 rocCount= 3 globalRocId= 5 globalPortAddress= 6 pixelSlowHubPort= 5 pltSlowHubPort= 0 pixelSlowHubAddress= 1 
id= 2 portAddress= 1 pltFedId= 0 pltFedChannel= 14 pltSlowHubAddress= 1
PltFEDID= 0  pltFEDchannel= 14 rocid= 1 AHOB= 25 ThisAOHG= 0 Baseline=   278.358 +/-     0.851
PltFEDID= 0  pltFEDchannel= 14 rocid= 1 AHOB= 26 ThisAOHG= 0 Baseline=   343.080 +/-     0.993
PltFEDID= 0  pltFEDchannel= 14 rocid= 1 AHOB= 27 ThisAOHG= 0 Baseline=   410.624 +/-     1.000
PltFEDID= 0  pltFEDchannel= 14 rocid= 1 AHOB= 28 ThisAOHG= 0 Baseline=   478.826 +/-     1.096
PltFEDID= 0  pltFEDchannel= 14 rocid= 1 AHOB= 29 ThisAOHG= 0 Baseline=   549.125 +/-     1.141
PltFEDID= 0  pltFEDchannel= 14 rocid= 1 AHOB= 30 ThisAOHG= 0 Baseline=   621.420 +/-     1.309
PltFEDID= 0  pltFEDchannel= 14 rocid= 1 AHOB= 31 ThisAOHG= 0 Baseline=   694.482 +/-     1.516
PltFEDID= 0  pltFEDchannel= 14 rocid= 1 AHOB= 32 ThisAOHG= 0 Baseline=   770.005 +/-     1.385
PltFEDID= 0  pltFEDchannel= 14 rocid= 1 AHOB= 33 ThisAOHG= 0 Baseline=   844.290 +/-     1.370
PltFEDID= 0  pltFEDchannel= 14 rocid= 1 AHOB= 34 ThisAOHG= 0 Baseline=   918.552 +/-     1.199
PltFEDID= 0  pltFEDchannel= 14 rocid= 1 AHOB= 35 ThisAOHG= 0 Baseline=   992.975 +/-     1.117
PltFEDID= 0  pltFEDchannel= 14 rocid= 1 AHOB= 36 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 14 rocid= 1 AHOB= 37 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 14 rocid= 1 AHOB= 38 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 14 rocid= 1 AHOB= 39 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 14 rocid= 1 AHOB= 40 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
mFecChannel= 1 hubAddress= 29 pixelFedId= 0 pixelFedChannel= 5 rocCount= 3 globalRocId= 5 globalPortAddress= 6 pixelSlowHubPort= 5 pltSlowHubPort= 0 pixelSlowHubAddress= 1 
id= 3 portAddress= 2 pltFedId= 0 pltFedChannel= 15 pltSlowHubAddress= 2
PltFEDID= 0  pltFEDchannel= 15 rocid= 2 AHOB= 25 ThisAOHG= 0 Baseline=   342.003 +/-     0.785
PltFEDID= 0  pltFEDchannel= 15 rocid= 2 AHOB= 26 ThisAOHG= 0 Baseline=   386.465 +/-     0.845
PltFEDID= 0  pltFEDchannel= 15 rocid= 2 AHOB= 27 ThisAOHG= 0 Baseline=   430.464 +/-     0.848
PltFEDID= 0  pltFEDchannel= 15 rocid= 2 AHOB= 28 ThisAOHG= 0 Baseline=   474.914 +/-     0.964
PltFEDID= 0  pltFEDchannel= 15 rocid= 2 AHOB= 29 ThisAOHG= 0 Baseline=   520.035 +/-     0.919
PltFEDID= 0  pltFEDchannel= 15 rocid= 2 AHOB= 30 ThisAOHG= 0 Baseline=   566.649 +/-     0.963
PltFEDID= 0  pltFEDchannel= 15 rocid= 2 AHOB= 31 ThisAOHG= 0 Baseline=   612.536 +/-     0.933
PltFEDID= 0  pltFEDchannel= 15 rocid= 2 AHOB= 32 ThisAOHG= 0 Baseline=   660.700 +/-     0.995
PltFEDID= 0  pltFEDchannel= 15 rocid= 2 AHOB= 33 ThisAOHG= 0 Baseline=   706.914 +/-     0.978
PltFEDID= 0  pltFEDchannel= 15 rocid= 2 AHOB= 34 ThisAOHG= 0 Baseline=   755.214 +/-     0.995
PltFEDID= 0  pltFEDchannel= 15 rocid= 2 AHOB= 35 ThisAOHG= 0 Baseline=   802.030 +/-     1.007
PltFEDID= 0  pltFEDchannel= 15 rocid= 2 AHOB= 36 ThisAOHG= 0 Baseline=   848.816 +/-     1.057
PltFEDID= 0  pltFEDchannel= 15 rocid= 2 AHOB= 37 ThisAOHG= 0 Baseline=   896.013 +/-     1.066
PltFEDID= 0  pltFEDchannel= 15 rocid= 2 AHOB= 38 ThisAOHG= 0 Baseline=   944.398 +/-     1.078
PltFEDID= 0  pltFEDchannel= 15 rocid= 2 AHOB= 39 ThisAOHG= 0 Baseline=   991.624 +/-     1.055
PltFEDID= 0  pltFEDchannel= 15 rocid= 2 AHOB= 40 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
mFecChannel= 2 hubAddress= 5 pixelFedId= 0 pixelFedChannel= 7 rocCount= 3 globalRocId= 5 globalPortAddress= 6 pixelSlowHubPort= 2 pltSlowHubPort= 1 pixelSlowHubAddress= 0 
FEDID= 0  FEDchannel= 7 AHOB= 15 ThisAOHG= 0 Baseline=   295.206 +/-    31.438
FEDID= 0  FEDchannel= 7 AHOB= 16 ThisAOHG= 0 Baseline=   343.923 +/-     2.202
FEDID= 0  FEDchannel= 7 AHOB= 17 ThisAOHG= 0 Baseline=   398.763 +/-     2.275
FEDID= 0  FEDchannel= 7 AHOB= 18 ThisAOHG= 0 Baseline=   455.286 +/-     2.379
FEDID= 0  FEDchannel= 7 AHOB= 19 ThisAOHG= 0 Baseline=   512.926 +/-     2.357
FEDID= 0  FEDchannel= 7 AHOB= 20 ThisAOHG= 0 Baseline=   570.714 +/-     2.402
FEDID= 0  FEDchannel= 7 AHOB= 21 ThisAOHG= 0 Baseline=   629.749 +/-     2.404
FEDID= 0  FEDchannel= 7 AHOB= 22 ThisAOHG= 0 Baseline=   690.786 +/-     2.608
FEDID= 0  FEDchannel= 7 AHOB= 23 ThisAOHG= 0 Baseline=   751.759 +/-     3.120
FEDID= 0  FEDchannel= 7 AHOB= 24 ThisAOHG= 0 Baseline=   813.710 +/-     3.476
FEDID= 0  FEDchannel= 7 AHOB= 25 ThisAOHG= 0 Baseline=   876.134 +/-     3.571
FEDID= 0  FEDchannel= 7 AHOB= 26 ThisAOHG= 0 Baseline=   938.505 +/-     3.553
FEDID= 0  FEDchannel= 7 AHOB= 27 ThisAOHG= 0 Baseline=   996.891 +/-     1.978
FEDID= 0  FEDchannel= 7 AHOB= 28 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
FEDID= 0  FEDchannel= 7 AHOB= 29 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
FEDID= 0  FEDchannel= 7 AHOB= 30 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
mFecChannel= 2 hubAddress= 5 pixelFedId= 0 pixelFedChannel= 7 rocCount= 3 globalRocId= 5 globalPortAddress= 6 pixelSlowHubPort= 2 pltSlowHubPort= 1 pixelSlowHubAddress= 0 
id= 1 portAddress= 0 pltFedId= 0 pltFedChannel= 19 pltSlowHubAddress= 0
PltFEDID= 0  pltFEDchannel= 19 rocid= 0 AHOB= 25 ThisAOHG= 0 Baseline=   538.659 +/-     0.859
PltFEDID= 0  pltFEDchannel= 19 rocid= 0 AHOB= 26 ThisAOHG= 0 Baseline=   296.045 +/-     0.819
PltFEDID= 0  pltFEDchannel= 19 rocid= 0 AHOB= 27 ThisAOHG= 0 Baseline=   340.089 +/-     1.363
PltFEDID= 0  pltFEDchannel= 19 rocid= 0 AHOB= 28 ThisAOHG= 0 Baseline=   383.346 +/-     1.070
PltFEDID= 0  pltFEDchannel= 19 rocid= 0 AHOB= 29 ThisAOHG= 0 Baseline=   424.395 +/-     1.035
PltFEDID= 0  pltFEDchannel= 19 rocid= 0 AHOB= 30 ThisAOHG= 0 Baseline=   466.666 +/-     1.002
PltFEDID= 0  pltFEDchannel= 19 rocid= 0 AHOB= 31 ThisAOHG= 0 Baseline=   510.828 +/-     0.895
PltFEDID= 0  pltFEDchannel= 19 rocid= 0 AHOB= 32 ThisAOHG= 0 Baseline=   556.204 +/-     0.964
PltFEDID= 0  pltFEDchannel= 19 rocid= 0 AHOB= 33 ThisAOHG= 0 Baseline=   601.106 +/-     0.919
PltFEDID= 0  pltFEDchannel= 19 rocid= 0 AHOB= 34 ThisAOHG= 0 Baseline=   646.753 +/-     0.928
PltFEDID= 0  pltFEDchannel= 19 rocid= 0 AHOB= 35 ThisAOHG= 0 Baseline=   692.508 +/-     0.999
PltFEDID= 0  pltFEDchannel= 19 rocid= 0 AHOB= 36 ThisAOHG= 0 Baseline=   738.747 +/-     0.971
PltFEDID= 0  pltFEDchannel= 19 rocid= 0 AHOB= 37 ThisAOHG= 0 Baseline=   785.090 +/-     0.977
PltFEDID= 0  pltFEDchannel= 19 rocid= 0 AHOB= 38 ThisAOHG= 0 Baseline=   831.261 +/-     0.924
PltFEDID= 0  pltFEDchannel= 19 rocid= 0 AHOB= 39 ThisAOHG= 0 Baseline=   878.110 +/-     1.014
PltFEDID= 0  pltFEDchannel= 19 rocid= 0 AHOB= 40 ThisAOHG= 0 Baseline=   926.226 +/-     0.961
mFecChannel= 2 hubAddress= 5 pixelFedId= 0 pixelFedChannel= 7 rocCount= 3 globalRocId= 5 globalPortAddress= 6 pixelSlowHubPort= 2 pltSlowHubPort= 1 pixelSlowHubAddress= 0 
id= 2 portAddress= 1 pltFedId= 0 pltFedChannel= 20 pltSlowHubAddress= 1
PltFEDID= 0  pltFEDchannel= 20 rocid= 1 AHOB= 25 ThisAOHG= 0 Baseline=   298.620 +/-     1.024
PltFEDID= 0  pltFEDchannel= 20 rocid= 1 AHOB= 26 ThisAOHG= 0 Baseline=   358.779 +/-     0.997
PltFEDID= 0  pltFEDchannel= 20 rocid= 1 AHOB= 27 ThisAOHG= 0 Baseline=   420.962 +/-     0.993
PltFEDID= 0  pltFEDchannel= 20 rocid= 1 AHOB= 28 ThisAOHG= 0 Baseline=   484.647 +/-     0.999
PltFEDID= 0  pltFEDchannel= 20 rocid= 1 AHOB= 29 ThisAOHG= 0 Baseline=   548.786 +/-     1.080
PltFEDID= 0  pltFEDchannel= 20 rocid= 1 AHOB= 30 ThisAOHG= 0 Baseline=   614.193 +/-     1.032
PltFEDID= 0  pltFEDchannel= 20 rocid= 1 AHOB= 31 ThisAOHG= 0 Baseline=   679.831 +/-     1.079
PltFEDID= 0  pltFEDchannel= 20 rocid= 1 AHOB= 32 ThisAOHG= 0 Baseline=   746.685 +/-     1.156
PltFEDID= 0  pltFEDchannel= 20 rocid= 1 AHOB= 33 ThisAOHG= 0 Baseline=   813.708 +/-     1.026
PltFEDID= 0  pltFEDchannel= 20 rocid= 1 AHOB= 34 ThisAOHG= 0 Baseline=   880.927 +/-     1.086
PltFEDID= 0  pltFEDchannel= 20 rocid= 1 AHOB= 35 ThisAOHG= 0 Baseline=   948.362 +/-     1.110
PltFEDID= 0  pltFEDchannel= 20 rocid= 1 AHOB= 36 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 20 rocid= 1 AHOB= 37 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 20 rocid= 1 AHOB= 38 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 20 rocid= 1 AHOB= 39 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 20 rocid= 1 AHOB= 40 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
mFecChannel= 2 hubAddress= 5 pixelFedId= 0 pixelFedChannel= 7 rocCount= 3 globalRocId= 5 globalPortAddress= 6 pixelSlowHubPort= 2 pltSlowHubPort= 1 pixelSlowHubAddress= 0 
id= 3 portAddress= 2 pltFedId= 0 pltFedChannel= 21 pltSlowHubAddress= 2
PltFEDID= 0  pltFEDchannel= 21 rocid= 2 AHOB= 25 ThisAOHG= 0 Baseline=   315.543 +/-     0.800
PltFEDID= 0  pltFEDchannel= 21 rocid= 2 AHOB= 26 ThisAOHG= 0 Baseline=   358.506 +/-     0.896
PltFEDID= 0  pltFEDchannel= 21 rocid= 2 AHOB= 27 ThisAOHG= 0 Baseline=   402.445 +/-     0.913
PltFEDID= 0  pltFEDchannel= 21 rocid= 2 AHOB= 28 ThisAOHG= 0 Baseline=   448.047 +/-     0.885
PltFEDID= 0  pltFEDchannel= 21 rocid= 2 AHOB= 29 ThisAOHG= 0 Baseline=   492.945 +/-     0.922
PltFEDID= 0  pltFEDchannel= 21 rocid= 2 AHOB= 30 ThisAOHG= 0 Baseline=   538.586 +/-     0.918
PltFEDID= 0  pltFEDchannel= 21 rocid= 2 AHOB= 31 ThisAOHG= 0 Baseline=   585.023 +/-     1.139
PltFEDID= 0  pltFEDchannel= 21 rocid= 2 AHOB= 32 ThisAOHG= 0 Baseline=   632.285 +/-     1.286
PltFEDID= 0  pltFEDchannel= 21 rocid= 2 AHOB= 33 ThisAOHG= 0 Baseline=   679.508 +/-     1.192
PltFEDID= 0  pltFEDchannel= 21 rocid= 2 AHOB= 34 ThisAOHG= 0 Baseline=   727.404 +/-     1.138
PltFEDID= 0  pltFEDchannel= 21 rocid= 2 AHOB= 35 ThisAOHG= 0 Baseline=   775.054 +/-     1.157
PltFEDID= 0  pltFEDchannel= 21 rocid= 2 AHOB= 36 ThisAOHG= 0 Baseline=   823.286 +/-     1.162
PltFEDID= 0  pltFEDchannel= 21 rocid= 2 AHOB= 37 ThisAOHG= 0 Baseline=   871.329 +/-     1.101
PltFEDID= 0  pltFEDchannel= 21 rocid= 2 AHOB= 38 ThisAOHG= 0 Baseline=   919.424 +/-     1.243
PltFEDID= 0  pltFEDchannel= 21 rocid= 2 AHOB= 39 ThisAOHG= 0 Baseline=   967.566 +/-     1.070
PltFEDID= 0  pltFEDchannel= 21 rocid= 2 AHOB= 40 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
mFecChannel= 2 hubAddress= 13 pixelFedId= 0 pixelFedChannel= 8 rocCount= 3 globalRocId= 5 globalPortAddress= 6 pixelSlowHubPort= 2 pltSlowHubPort= 3 pixelSlowHubAddress= 1 
FEDID= 0  FEDchannel= 8 AHOB= 15 ThisAOHG= 0 Baseline=   426.802 +/-    11.345
FEDID= 0  FEDchannel= 8 AHOB= 16 ThisAOHG= 0 Baseline=   490.635 +/-     2.747
FEDID= 0  FEDchannel= 8 AHOB= 17 ThisAOHG= 0 Baseline=   555.215 +/-     2.820
FEDID= 0  FEDchannel= 8 AHOB= 18 ThisAOHG= 0 Baseline=   619.291 +/-     2.891
FEDID= 0  FEDchannel= 8 AHOB= 19 ThisAOHG= 0 Baseline=   684.884 +/-     2.877
FEDID= 0  FEDchannel= 8 AHOB= 20 ThisAOHG= 0 Baseline=   749.764 +/-     2.991
FEDID= 0  FEDchannel= 8 AHOB= 21 ThisAOHG= 0 Baseline=   815.844 +/-     3.094
FEDID= 0  FEDchannel= 8 AHOB= 22 ThisAOHG= 0 Baseline=   881.740 +/-     2.920
FEDID= 0  FEDchannel= 8 AHOB= 23 ThisAOHG= 0 Baseline=   948.299 +/-     2.939
FEDID= 0  FEDchannel= 8 AHOB= 24 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
FEDID= 0  FEDchannel= 8 AHOB= 25 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
FEDID= 0  FEDchannel= 8 AHOB= 26 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
FEDID= 0  FEDchannel= 8 AHOB= 27 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
FEDID= 0  FEDchannel= 8 AHOB= 28 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
FEDID= 0  FEDchannel= 8 AHOB= 29 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
FEDID= 0  FEDchannel= 8 AHOB= 30 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
mFecChannel= 2 hubAddress= 13 pixelFedId= 0 pixelFedChannel= 8 rocCount= 3 globalRocId= 5 globalPortAddress= 6 pixelSlowHubPort= 2 pltSlowHubPort= 3 pixelSlowHubAddress= 1 
id= 1 portAddress= 0 pltFedId= 0 pltFedChannel= 22 pltSlowHubAddress= 0
PltFEDID= 0  pltFEDchannel= 22 rocid= 0 AHOB= 25 ThisAOHG= 0 Baseline=   896.865 +/-     0.944
PltFEDID= 0  pltFEDchannel= 22 rocid= 0 AHOB= 26 ThisAOHG= 0 Baseline=   532.796 +/-     1.642
PltFEDID= 0  pltFEDchannel= 22 rocid= 0 AHOB= 27 ThisAOHG= 0 Baseline=   608.268 +/-     1.410
PltFEDID= 0  pltFEDchannel= 22 rocid= 0 AHOB= 28 ThisAOHG= 0 Baseline=   681.330 +/-     1.595
PltFEDID= 0  pltFEDchannel= 22 rocid= 0 AHOB= 29 ThisAOHG= 0 Baseline=   750.449 +/-     1.352
PltFEDID= 0  pltFEDchannel= 22 rocid= 0 AHOB= 30 ThisAOHG= 0 Baseline=   820.680 +/-     1.157
PltFEDID= 0  pltFEDchannel= 22 rocid= 0 AHOB= 31 ThisAOHG= 0 Baseline=   893.578 +/-     1.193
PltFEDID= 0  pltFEDchannel= 22 rocid= 0 AHOB= 32 ThisAOHG= 0 Baseline=   964.888 +/-     1.178
PltFEDID= 0  pltFEDchannel= 22 rocid= 0 AHOB= 33 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 22 rocid= 0 AHOB= 34 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 22 rocid= 0 AHOB= 35 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 22 rocid= 0 AHOB= 36 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 22 rocid= 0 AHOB= 37 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 22 rocid= 0 AHOB= 38 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 22 rocid= 0 AHOB= 39 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 22 rocid= 0 AHOB= 40 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
mFecChannel= 2 hubAddress= 13 pixelFedId= 0 pixelFedChannel= 8 rocCount= 3 globalRocId= 5 globalPortAddress= 6 pixelSlowHubPort= 2 pltSlowHubPort= 3 pixelSlowHubAddress= 1 
id= 2 portAddress= 1 pltFedId= 0 pltFedChannel= 23 pltSlowHubAddress= 1
PltFEDID= 0  pltFEDchannel= 23 rocid= 1 AHOB= 25 ThisAOHG= 0 Baseline=   301.786 +/-     0.915
PltFEDID= 0  pltFEDchannel= 23 rocid= 1 AHOB= 26 ThisAOHG= 0 Baseline=   344.061 +/-     0.899
PltFEDID= 0  pltFEDchannel= 23 rocid= 1 AHOB= 27 ThisAOHG= 0 Baseline=   387.946 +/-     0.926
PltFEDID= 0  pltFEDchannel= 23 rocid= 1 AHOB= 28 ThisAOHG= 0 Baseline=   433.256 +/-     0.882
PltFEDID= 0  pltFEDchannel= 23 rocid= 1 AHOB= 29 ThisAOHG= 0 Baseline=   478.495 +/-     0.990
PltFEDID= 0  pltFEDchannel= 23 rocid= 1 AHOB= 30 ThisAOHG= 0 Baseline=   523.818 +/-     0.932
PltFEDID= 0  pltFEDchannel= 23 rocid= 1 AHOB= 31 ThisAOHG= 0 Baseline=   570.024 +/-     0.983
PltFEDID= 0  pltFEDchannel= 23 rocid= 1 AHOB= 32 ThisAOHG= 0 Baseline=   615.279 +/-     1.052
PltFEDID= 0  pltFEDchannel= 23 rocid= 1 AHOB= 33 ThisAOHG= 0 Baseline=   662.657 +/-     1.150
PltFEDID= 0  pltFEDchannel= 23 rocid= 1 AHOB= 34 ThisAOHG= 0 Baseline=   710.075 +/-     1.464
PltFEDID= 0  pltFEDchannel= 23 rocid= 1 AHOB= 35 ThisAOHG= 0 Baseline=   758.229 +/-     1.659
PltFEDID= 0  pltFEDchannel= 23 rocid= 1 AHOB= 36 ThisAOHG= 0 Baseline=   807.705 +/-     1.609
PltFEDID= 0  pltFEDchannel= 23 rocid= 1 AHOB= 37 ThisAOHG= 0 Baseline=   856.105 +/-     1.822
PltFEDID= 0  pltFEDchannel= 23 rocid= 1 AHOB= 38 ThisAOHG= 0 Baseline=   904.590 +/-     2.095
PltFEDID= 0  pltFEDchannel= 23 rocid= 1 AHOB= 39 ThisAOHG= 0 Baseline=   953.807 +/-     2.467
PltFEDID= 0  pltFEDchannel= 23 rocid= 1 AHOB= 40 ThisAOHG= 0 Baseline=   998.412 +/-     0.796
mFecChannel= 2 hubAddress= 13 pixelFedId= 0 pixelFedChannel= 8 rocCount= 3 globalRocId= 5 globalPortAddress= 6 pixelSlowHubPort= 2 pltSlowHubPort= 3 pixelSlowHubAddress= 1 
id= 3 portAddress= 2 pltFedId= 0 pltFedChannel= 24 pltSlowHubAddress= 2
PltFEDID= 0  pltFEDchannel= 24 rocid= 2 AHOB= 25 ThisAOHG= 0 Baseline=   518.574 +/-     0.899
PltFEDID= 0  pltFEDchannel= 24 rocid= 2 AHOB= 26 ThisAOHG= 0 Baseline=   579.040 +/-     0.953
PltFEDID= 0  pltFEDchannel= 24 rocid= 2 AHOB= 27 ThisAOHG= 0 Baseline=   640.093 +/-     0.873
PltFEDID= 0  pltFEDchannel= 24 rocid= 2 AHOB= 28 ThisAOHG= 0 Baseline=   702.128 +/-     0.903
PltFEDID= 0  pltFEDchannel= 24 rocid= 2 AHOB= 29 ThisAOHG= 0 Baseline=   764.201 +/-     0.917
PltFEDID= 0  pltFEDchannel= 24 rocid= 2 AHOB= 30 ThisAOHG= 0 Baseline=   827.280 +/-     1.032
PltFEDID= 0  pltFEDchannel= 24 rocid= 2 AHOB= 31 ThisAOHG= 0 Baseline=   889.709 +/-     0.970
PltFEDID= 0  pltFEDchannel= 24 rocid= 2 AHOB= 32 ThisAOHG= 0 Baseline=   952.639 +/-     1.055
PltFEDID= 0  pltFEDchannel= 24 rocid= 2 AHOB= 33 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 24 rocid= 2 AHOB= 34 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 24 rocid= 2 AHOB= 35 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 24 rocid= 2 AHOB= 36 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 24 rocid= 2 AHOB= 37 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
PltFEDID= 0  pltFEDchannel= 24 rocid= 2 AHOB= 38 ThisAOHG= 0 Baseline=     0.000 +/-     0.000
